#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-03.png
0.873547	0.393939	0.056686	0.015152	1.0000	UJR-F-9.52x6.35
0.188953	0.376623	0.015988	0.010823	1.0000	9.52
0.212209	0.376623	0.015988	0.010823	1.0000	9.52
0.236919	0.376623	0.013081	0.010823	1.0000	7.2
0.260174	0.376623	0.011628	0.010823	1.0000	7.2
0.279070	0.378788	0.017442	0.006494	1.0000	15.1
0.305233	0.376623	0.015988	0.010823	1.0000	20.3
0.329942	0.376623	0.011628	0.010823	1.0000	38
0.350291	0.376623	0.015988	0.010823	1.0000	10.5
0.375000	0.376623	0.039244	0.010823	1.0000	UJR-9.52MS
0.188953	0.357143	0.015988	0.010823	1.0000	9.52
0.213663	0.359307	0.015988	0.008658	1.0000	127
0.234012	0.357143	0.018895	0.010823	1.0000	10.4
0.255814	0.357143	0.020349	0.010823	1.0000	10.4
0.279070	0.357143	0.018895	0.010823	1.0000	15.1
0.303779	0.357143	0.017442	0.010823	1.0000	20.3
0.329942	0.357143	0.011628	0.010823	1.0000	38
0.351744	0.359307	0.014535	0.008658	1.0000	127
0.375000	0.357143	0.039244	0.010823	1.0000	UJR-12.7MS
0.213663	0.218615	0.013081	0.008658	1.0000	3.2
0.236919	0.218615	0.014535	0.008658	1.0000	4.8
0.281977	0.218615	0.013081	0.008658	1.0000	8.9
0.327035	0.218615	0.017442	0.010823	1.0000	33.5
0.351744	0.216450	0.013081	0.012987	1.0000	7.2
0.375000	0.218615	0.053779	0.010823	1.0000	UJR-6.35x3.2MS
0.667151	0.216390	0.087209	0.015212	1.0000	6.35 9/16-18UNF 14.3
0.757267	0.218615	0.017442	0.010823	1.0000	4.8
0.781977	0.216450	0.014535	0.012987	1.0000	19
0.802326	0.216450	0.017442	0.012987	1.0000	19
0.828488	0.216450	0.013081	0.012987	1.0000	55
0.851744	0.218615	0.013081	0.010823	1.0000	32
0.870538	0.215158	0.041010	0.016646	1.0000	UUR-P-6.35
0.190407	0.199134	0.014535	0.008658	1.0000	9.52
0.212209	0.199134	0.015988	0.008658	1.0000	6.35
0.238372	0.199134	0.010174	0.008658	1.0000	7.2
0.305233	0.199134	0.014535	0.008658	1.0000	20.3
0.375000	0.199134	0.058140	0.010823	1.0000	UJR-9.52x6.35MS
0.667151	0.196970	0.017442	0.012987	1.0000	9.52
0.687500	0.196970	0.040698	0.012987	1.0000	7/8-14UNF
0.734012	0.196970	0.018895	0.012987	1.0000	22.3
0.758721	0.196970	0.017442	0.010823	1.0000	10.4
0.783430	0.196970	0.013081	0.010823	1.0000	26
0.806686	0.196970	0.013081	0.010823	1.0000	26
0.824128	0.196970	0.021802	0.012987	1.0000	63.5
0.848837	0.196970	0.020349	0.012987	1.0000	36.5
0.872093	0.196970	0.039244	0.012987	1.0000	UJR-P.9.52
0.665698	0.177489	0.088663	0.012987	1.0000	19.05 11/4-18UNEF 31.8
0.754360	0.177489	0.021802	0.010823	1.0000	15.9
0.783430	0.177489	0.013081	0.010823	1.0000	38
0.806686	0.177489	0.013081	0.010823	1.0000	38
0.829942	0.177489	0.013081	0.010823	1.0000	88
0.853198	0.177489	0.013081	0.012987	1.0000	50
0.869186	0.177489	0.046512	0.012987	1.0000	UJR-P-19.05
0.931686	0.058442	0.008721	0.015152	1.0000	8
0.831395	0.051948	0.091570	0.019481	1.0000	Fujikim. Incorporated
#FILE	tmp/pdfs/fitting_dimension_audit/fujikin_ocr/ocr-06.png
0.069698	0.923753	0.067000	0.022624	0.3000	UUR EEA
0.616161	0.919668	0.171763	0.026375	1.0000	Safety & Clean Technology
0.885131	0.891497	0.055320	0.020037	1.0000	UJR EA
0.914244	0.872294	0.026163	0.010823	0.3000	(1 : mm)
0.188953	0.813853	0.015988	0.010823	1.0000	6.35
0.212209	0.813853	0.015988	0.010823	1.0000	9.52
0.235465	0.813853	0.039244	0.010823	1.0000	9/16-18UNF
0.283430	0.813853	0.011628	0.010823	1.0000	4.8
